Building ID	Market	Street Address	City	State	Postal Code	Latitude	Longitude	On Zayo Network Status	Net Classification	Type	Network Proximity	 Estimated Build Cost 
Bldg-240047	Denver	3127 W 24th Ave	Denver	CO	80211	39.752448	-105.027701	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	778.13	 $35,743.90 
Bldg-240048	Denver	3934 W 24th Ave	Denver	CO	80212	39.752084	-105.038921	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	659.7	 $32,191.00 
Bldg-240054	Denver	10851 E 25th Ave	Aurora	CO	80010	39.752928	-104.861421	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	5331.4	 $172,342.00 
Bldg-240050	Denver	6911 W 24th Ave	Denver	CO	80214	39.751298	-105.073432	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	1374	 $53,620.00 
Bldg-240055	Denver	3524 W 25th Ave	Denver	CO	80211	39.753603	-105.033782	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	2.71	 $12,521.95 
Bldg-240051	Denver	409 25th St	Denver	CO	80205	39.751707	-104.978831	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	968.96	 $41,468.80 
Bldg-240056	Denver	5218 W 25th Ave	Denver	CO	80214	39.752993	-105.053981	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	689.24	 $33,077.20 
Bldg-240052	Denver	1601 E 25th Ave	Denver	CO	80205	39.753258	-104.968252	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	906.4	 $39,592.00 
Bldg-240057	Denver	6840 W 25th Ave	Denver	CO	80214	39.753003	-105.072772	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	1993.29	 $72,198.70 
Bldg-240058	Denver	723 26th St	Denver	CO	80205	39.755044	-104.980733	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	475.86	 $33,813.70 
Bldg-240064	Denver	5254 W 26th Ave	Denver	CO	80214	39.754783	-105.054022	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	37.1	 $14,069.50 
Bldg-239725	Denver	11910 E 14th Ave	Aurora	CO	80010	39.738793	-104.848951	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	549.87	 $28,896.10 
Bldg-240065	Denver	8326 W 26th Ave	Denver	CO	80214	39.754773	-105.090581	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	2691.29	 $93,138.70 
Bldg-239726	Denver	11916 E 14th Ave	Aurora	CO	80010	39.738793	-104.848602	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	466.19	 $33,378.55 
Bldg-240059	Denver	907 26th St	Denver	CO	80205	39.756014	-104.982023	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	289.29	 $25,418.05 
Bldg-239727	Denver	12000 E 14th Ave	Aurora	CO	80010	39.738793	-104.848421	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	425.23	 $31,535.35 
Bldg-240066	Denver	9800 W 26th Ave	Denver	CO	80215	39.754693	-105.107891	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	511.2	 $27,736.00 
Bldg-240060	Denver	1201 E 26th Ave	Denver	CO	80205	39.754528	-104.973168	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	1574.69	 $59,640.70 
Bldg-239728	Denver	12014 E 14th Ave	Aurora	CO	80010	39.738793	-104.848231	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	384.8	 $29,716.00 
Bldg-240067	Denver	623 27th St	Denver	CO	80205	39.755165	-104.978473	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	966.25	 $41,387.50 
Bldg-240061	Denver	2130 E 26th Ave	Denver	CO	80205	39.754433	-104.961542	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	568.83	 $29,464.90 
Bldg-239729	Denver	16390 E 14th Pl	Aurora	CO	80011	39.737724	-104.797011	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	3450.39	 $115,911.70 
Bldg-240068	Denver	2603 W 27th Ave	Denver	CO	80211	39.756068	-105.019352	Build in Progress	Fiber Only	Residential - Multi Tenant	20.52	 $13,323.40 
Bldg-240063	Denver	3124 W 26th Ave	Denver	CO	80211	39.754793	-105.027551	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	441.42	 $32,263.90 
Bldg-239730	Denver	16450 E 14th Pl	Aurora	CO	80011	39.737783	-104.796521	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	3588.18	 $120,045.40 
Bldg-240069	Denver	3301 W 27th Ave	Denver	CO	80211	39.756701	-105.030026	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	252.82	 $23,776.90 
