Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longtitude,Industry,MRR,CPQ
Opp-000087,Acct-000820,Failed,TRUE,FALSE,7/11/16,36,,New Service,Ethernet,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,"On Zayo Network
",33.7338392,-84.4256845,Healthcare,52362.02116,480046.6115
Opp-000088,Acct-000442,Successful,TRUE,TRUE,7/11/16,36,,New Service,Ethernet,Bldg-110290,Dallas,2914 Taylor St,Dallas,TX,75226,160.31,"On Zayo Network
",32.7813744,-96.7808697,IT Infrastructure,10774.20618,1150644.503
Opp-000088,Acct-000442,Successful,TRUE,TRUE,7/11/16,36,,New Service,Ethernet,Bldg-458042,Dallas,1530 Inspiration Dr,Dallas,TX,75207,561.44,"On Zayo Network
",32.791441,-96.816037,IT Infrastructure,10774.20618,1150644.503
Opp-000089,Acct-000442,Successful,TRUE,TRUE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-140252,Dallas,2500 Victory Ave,Dallas,TX,75219,767.17,"On Zayo Network
",32.790442,-96.810159,IT Infrastructure,10774.20618,1150644.503
Opp-000089,Acct-000442,Successful,TRUE,TRUE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-458042,Dallas,1530 Inspiration Dr,Dallas,TX,75207,561.44,"On Zayo Network
",32.791441,-96.816037,IT Infrastructure,10774.20618,1150644.503
Opp-000090,Acct-000507,Failed,TRUE,FALSE,7/11/16,60,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,79933.41696,62259.0642
Opp-000091,Acct-000106,Failed,TRUE,FALSE,7/11/16,,,New Service,IP Services,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,"On Zayo Network
",33.758884,-84.38769,IT Infrastructure,216515.5742,2746598.539
Opp-000092,Acct-000948,Failed,TRUE,FALSE,7/11/16,36,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Energy,0,490093.7468
Opp-000093,Acct-000036,Successful,TRUE,TRUE,7/11/16,84,,New Service,FTT - Ethernet,Bldg-111677,Denver,7111 Montview Blvd,Denver,CO,80220,178.02,"On Zayo Network
",39.748053,-104.905603,Telecommunications,4253955.16,75390.15132
Opp-000094,Acct-000169,Potential,FALSE,FALSE,7/11/16,,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Professional Services,4745.995,512367.3306
Opp-000094,Acct-000169,Potential,FALSE,FALSE,7/11/16,,,New Service,Ethernet,Bldg-124374,Denver,6145 Broadway,Denver,CO,80216,629.46,"On Zayo Network
",39.807434,-104.987669,Professional Services,4745.995,512367.3306
Opp-000095,Acct-000169,Potential,FALSE,FALSE,7/11/16,,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Professional Services,4745.995,512367.3306
Opp-000096,Acct-000072,Successful,TRUE,TRUE,7/11/16,1,,New Service,Dark Fiber - Metro,Bldg-424243,Dallas,2021 McKinney Ave,Dallas,TX,75201,492.72,"On Zayo Network
",32.7914713,-96.8037103,Telecommunications,1014457.21,5646282.343
Opp-000097,Acct-001124,Potential,FALSE,FALSE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,"On Zayo Network
",39.74576,-104.994423,Other Industry,0,0
Opp-000097,Acct-001124,Potential,FALSE,FALSE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,"On Zayo Network
",39.660966,-104.850001,Other Industry,0,0
Opp-000098,Acct-001011,Failed,TRUE,FALSE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-481035,Denver,299 Milwaukee St,Denver,CO,80206,1711.86,"Not on Zayo Network
",39.7203203,-104.9525594,Professional Services,0,768861.996
Opp-000098,Acct-001011,Failed,TRUE,FALSE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-243425,Denver,2905 Inca St,Denver,CO,80202,2152.77,"Not on Zayo Network
",39.7595915,-104.9993214,Professional Services,0,768861.996
Opp-000098,Acct-001011,Failed,TRUE,FALSE,7/11/16,36,,New Service,Dark Fiber - Metro,Bldg-243097,Denver,444 E 19th Ave,Denver,CO,80203,1.08,"Not on Zayo Network
",39.746164,-104.981744,Professional Services,0,768861.996
Opp-000099,Acct-000449,Potential,FALSE,FALSE,7/12/16,12,,New Service,Ethernet,Bldg-031512,Dallas,1232 Alma Rd,Richardson,TX,75081,319.37,"On Zayo Network
",32.966302,-96.715742,Media & Content,1527.73556,73938.20416
Opp-000100,Acct-001016,Failed,TRUE,FALSE,7/12/16,60,,New Service,IP Services,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,"On Zayo Network
",32.787255,-96.794118,Media & Content,0,52241.64484
Opp-000102,Acct-000056,Successful,TRUE,TRUE,7/12/16,12,,New Service,Wavelengths - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,"On Zayo Network
",32.999934,-96.686704,Finance,360959.773,160859.7173
Opp-000102,Acct-000056,Successful,TRUE,TRUE,7/12/16,12,,New Service,Wavelengths - Metro,Bldg-117872,Dallas,4500 Amon Carter Blvd,Fort Worth,TX,76155,85.33,"On Zayo Network
",32.83001,-97.04868,Finance,360959.773,160859.7173
Opp-000103,Acct-000056,Successful,TRUE,TRUE,7/12/16,12,,New Service,Wavelengths - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,"On Zayo Network
",32.999934,-96.686704,Finance,360959.773,160859.7173
Opp-000103,Acct-000056,Successful,TRUE,TRUE,7/12/16,12,,New Service,Wavelengths - Metro,Bldg-118999,Dallas,4200 Amon Carter Blvd,Fort Worth,TX,76155,63.02,"On Zayo Network
",32.82278,-97.04903,Finance,360959.773,160859.7173
Opp-000104,Acct-000439,Successful,TRUE,TRUE,7/12/16,24,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Media & Content,72214.69112,410059.122
Opp-000105,Acct-000968,Potential,FALSE,FALSE,7/12/16,36,,New Service,Ethernet,Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,"On Zayo Network
",32.8084087,-96.857165,Telecommunications,119006.772,41086.63422
Opp-000106,Acct-000036,Successful,TRUE,TRUE,7/12/16,60,,New Service,FTT - Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,4253955.16,75390.15132
Opp-000107,Acct-000312,Failed,TRUE,FALSE,7/12/16,24,,New Service,Wavelengths - Long Haul,Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,"On Zayo Network
",39.762776,-104.762111,IT Infrastructure,41921.59742,694972.3073
Opp-000108,Acct-000038,Successful,TRUE,TRUE,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-068765,Atlanta,2770 Skyview Dr,Lithia Springs,GA,30122,9793.98,"Not on Zayo Network
",33.7871,-84.637461,Media & Content,1167625.834,418529.1948
Opp-000108,Acct-000038,Successful,TRUE,TRUE,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-481080,Atlanta,2750 Skyview Dr E,Lithia Springs,GA,30122,,"Not on Zayo Network
",33.78576,-84.63404,Media & Content,1167625.834,418529.1948
Opp-000108,Acct-000038,Successful,TRUE,TRUE,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-438377,Atlanta,3201 Sunrise Village Ln,Norcross,GA,30093,10539.09,"Not on Zayo Network
",33.888726,-84.194918,Media & Content,1167625.834,418529.1948
Opp-000108,Acct-000038,Successful,TRUE,TRUE,7/12/16,240,,New Service,Dark Fiber - Metro,Bldg-438383,Atlanta,5375 Sugarloaf Pkwy,Lawrenceville,GA,30043,5684.72,"On Zayo Network
",33.966103,-84.066763,Media & Content,1167625.834,418529.1948
Opp-000109,Acct-001125,Failed,TRUE,FALSE,7/12/16,36,,New Service,Wavelengths - Long Haul,Bldg-359461,Dallas,3001 Hackberry Rd,Irving,TX,75063,268.84,"On Zayo Network
",32.9263025,-96.9852418,Professional Services,81448.41048,0
Opp-000110,Acct-000013,Potential,FALSE,FALSE,7/12/16,,,New Service,Dark Fiber - Metro,Bldg-038251,Atlanta,6000 Feldwood Rd,Atlanta,GA,30349,397.15,"On Zayo Network
",33.5896154,-84.5145239,Telecommunications,4685544.54,17445073.13
Opp-000110,Acct-000013,Potential,FALSE,FALSE,7/12/16,,,New Service,Dark Fiber - Metro,Bldg-038290,Atlanta,999 Lee St SW,Atlanta,GA,30310,117.97,"Not on Zayo Network
",33.7279946,-84.4178833,Telecommunications,4685544.54,17445073.13
Opp-000111,Acct-000002,Successful,TRUE,TRUE,7/12/16,24,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,"On Zayo Network
",33.758884,-84.38769,Telecommunications,2881700.185,7310037.815
Opp-000112,Acct-000002,Potential,FALSE,FALSE,7/13/16,,,New Service,Wavelengths - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,"On Zayo Network
",32.7974974,-96.7800473,Telecommunications,2881700.185,7310037.815
Opp-000112,Acct-000002,Potential,FALSE,FALSE,7/13/16,,,New Service,Wavelengths - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,"On Zayo Network
",32.8217917,-96.8736451,Telecommunications,2881700.185,7310037.815
Opp-000113,Acct-000002,Potential,FALSE,FALSE,7/13/16,,,New Service,Wavelengths - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,"On Zayo Network
",32.7974974,-96.7800473,Telecommunications,2881700.185,7310037.815
Opp-000113,Acct-000002,Potential,FALSE,FALSE,7/13/16,,,New Service,Wavelengths - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,"On Zayo Network
",32.8217917,-96.8736451,Telecommunications,2881700.185,7310037.815
Opp-000114,Acct-001126,Failed,TRUE,FALSE,7/13/16,12,,New Service,IP Services,Bldg-481082,Dallas,2258 Grasshopper,Anna,TX,75409,,"Not on Zayo Network
",33.376457,-96.5426093,Telecommunications,0,0
Opp-000115,Acct-000224,Successful,TRUE,TRUE,7/14/16,36,,New Service,Ethernet,Bldg-111847,Denver,5750 DTC Pkwy,Englewood,CO,80111,122.72,"On Zayo Network
",39.6131873,-104.8896581,Telecommunications,393898.5734,3705224.611
Opp-000116,Acct-000497,Successful,TRUE,TRUE,7/13/16,36,,New Service,IP Services,Bldg-133310,Denver,11800 Ridge Pkwy,Broomfield,CO,80021,1084.65,"Not on Zayo Network
",39.910329,-105.1495832,Media & Content,17083.88552,166779.5105
Opp-000117,Acct-000013,Successful,TRUE,TRUE,7/13/16,36,,New Service,Ethernet,Bldg-223929,Denver,8675 Concord Center Dr,Englewood,CO,80112,234.79,"On Zayo Network
",39.5594507,-104.831897,Telecommunications,4685544.54,17445073.13
Opp-000118,Acct-000699,Failed,TRUE,FALSE,7/13/16,36,,New Service,IP Services,Bldg-481076,Atlanta,3615 Cherokee St NW,Kennesaw,GA,30144,,"Not on Zayo Network
",34.041733,-84.6056888,Professional Services,0,710046.8967
Opp-000119,Acct-000009,Successful,TRUE,TRUE,7/14/16,36,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,"On Zayo Network
",32.787255,-96.794118,Telecommunications,1783082.612,13550531.77
Opp-000119,Acct-000009,Successful,TRUE,TRUE,7/14/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Telecommunications,1783082.612,13550531.77
Opp-000120,Acct-000971,Failed,TRUE,FALSE,7/14/16,,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Professional Services,0,138050.2486
Opp-000120,Acct-000971,Failed,TRUE,FALSE,7/14/16,,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,"On Zayo Network
",34.063368,-84.272632,Professional Services,0,138050.2486
Opp-000121,Acct-000971,Failed,TRUE,FALSE,7/14/16,,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,"On Zayo Network
",34.063368,-84.272632,Professional Services,0,138050.2486
Opp-000121,Acct-000971,Failed,TRUE,FALSE,7/14/16,,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,"On Zayo Network
",34.097095,-84.245812,Professional Services,0,138050.2486
Opp-000122,Acct-000971,Failed,TRUE,FALSE,7/14/16,60,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,"On Zayo Network
",34.097095,-84.245812,Professional Services,0,138050.2486
Opp-000122,Acct-000971,Failed,TRUE,FALSE,7/14/16,60,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,"On Zayo Network
",33.744265,-84.581427,Professional Services,0,138050.2486
Opp-000123,Acct-000971,Failed,TRUE,FALSE,7/14/16,60,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,"On Zayo Network
",34.097095,-84.245812,Professional Services,0,138050.2486
Opp-000123,Acct-000971,Failed,TRUE,FALSE,7/14/16,60,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,"On Zayo Network
",33.744265,-84.581427,Professional Services,0,138050.2486
Opp-000124,Acct-000009,Failed,TRUE,FALSE,7/14/16,,,New Service,Dark Fiber - Long Haul,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,"On Zayo Network
",33.005724,-96.736843,Telecommunications,1783082.612,13550531.77
Opp-000125,Acct-000009,Failed,TRUE,FALSE,7/14/16,,,New Service,Wavelengths - Long Haul,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,"On Zayo Network
",33.005724,-96.736843,Telecommunications,1783082.612,13550531.77
Opp-000126,Acct-000188,Failed,TRUE,FALSE,7/14/16,36,,New Service,Ethernet,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,"On Zayo Network
",33.7616219,-84.3911416,Transportation & Logistics,14892.24542,71346.31464
Opp-000127,Acct-000143,Potential,FALSE,FALSE,7/14/16,36,,New Service,Wavelengths - Metro,Bldg-016566,Dallas,111 Customer Way,Irving,TX,75039,535.5,"Not on Zayo Network
",32.8879831,-96.9400461,Professional Services,0,4644430.412
Opp-000127,Acct-000143,Potential,FALSE,FALSE,7/14/16,36,,New Service,Wavelengths - Metro,Bldg-029754,Dallas,1700 Pacific Ave,Dallas,TX,75201,182.47,"On Zayo Network
",32.782501,-96.796669,Professional Services,0,4644430.412
Opp-000128,Acct-000067,Potential,FALSE,FALSE,7/14/16,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,31559.29474,243216.8786
Opp-000129,Acct-000970,Failed,TRUE,FALSE,7/14/16,,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Healthcare,0,237290.825
Opp-000129,Acct-000970,Failed,TRUE,FALSE,7/14/16,,,New Service,Dark Fiber - Metro,Bldg-153996,Dallas,5200 Harry Hines,Dallas,TX,75235,1639.72,"Not on Zayo Network
",32.812638,-96.838048,Healthcare,0,237290.825
Opp-000130,Acct-000973,Successful,TRUE,TRUE,7/14/16,120,,New Service,Dark Fiber - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,IT Infrastructure,0,167697.8778
Opp-000130,Acct-000973,Successful,TRUE,TRUE,7/14/16,120,,New Service,Dark Fiber - Metro,Bldg-108659,Atlanta,6 W Druid Hills Dr NE,Atlanta,GA,30329,24.34,"On Zayo Network
",33.831659,-84.3401577,IT Infrastructure,0,167697.8778
Opp-000131,Acct-001127,Successful,TRUE,TRUE,7/14/16,36,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,"On Zayo Network
",39.5643596,-104.8665482,Other Industry,0,0
Opp-000131,Acct-001127,Successful,TRUE,TRUE,7/14/16,36,,New Service,Ethernet,Bldg-124444,Denver,3900 Grace Blvd,Littleton,CO,80126,1566.75,"On Zayo Network
",39.538368,-104.946279,Other Industry,0,0
Opp-000132,Acct-000424,Successful,TRUE,TRUE,7/14/16,24,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,"On Zayo Network
",32.994824,-96.752465,Finance,4273.35014,29129.09636
Opp-000133,Acct-000424,Successful,TRUE,TRUE,7/14/16,24,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,"On Zayo Network
",32.994824,-96.752465,Finance,4273.35014,29129.09636
Opp-000134,Acct-000346,Successful,TRUE,TRUE,7/14/16,12,,New Service,Wavelengths - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,97390.48198,1831038.247
Opp-000134,Acct-000346,Successful,TRUE,TRUE,7/14/16,12,,New Service,Wavelengths - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,"On Zayo Network
",39.660966,-104.850001,Telecommunications,97390.48198,1831038.247
Opp-000135,Acct-000768,Potential,FALSE,FALSE,7/14/16,36,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
Opp-000136,Acct-000768,Potential,FALSE,FALSE,7/14/16,36,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
Opp-000137,Acct-000094,Failed,TRUE,FALSE,7/14/16,,,New Service,Ethernet,Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,2086.05,"On Zayo Network
",39.5500631,-105.0342579,Telecommunications,694.0816,1526278.459
Opp-000138,Acct-000094,Failed,TRUE,FALSE,7/14/16,,,New Service,Ethernet,Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,2086.05,"On Zayo Network
",39.5500631,-105.0342579,Telecommunications,694.0816,1526278.459
Opp-000139,Acct-000039,Successful,TRUE,TRUE,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,"On Zayo Network
",39.745886,-104.9794996,Media & Content,672194.537,4072122.008
Opp-000139,Acct-000039,Successful,TRUE,TRUE,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-137821,Denver,14810 Grasslands Dr,Englewood,CO,80112,312.63,"On Zayo Network
",39.562332,-104.82681,Media & Content,672194.537,4072122.008
Opp-000140,Acct-000039,Potential,FALSE,FALSE,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,"On Zayo Network
",39.745886,-104.9794996,Media & Content,672194.537,4072122.008
Opp-000140,Acct-000039,Potential,FALSE,FALSE,7/14/16,60,,New Service,Dark Fiber - Metro,Bldg-359027,Denver,6399 S Fiddlers Green Cir,Englewood,CO,80111,681.5,"Not on Zayo Network
",39.600384,-104.891084,Media & Content,672194.537,4072122.008
Opp-000141,Acct-000768,Potential,FALSE,FALSE,7/14/16,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
Opp-000142,Acct-000768,Potential,FALSE,FALSE,7/14/16,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
Opp-000143,Acct-000768,Failed,TRUE,FALSE,7/14/16,60,,New Service,Dark Fiber - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
Opp-000144,Acct-000768,Failed,TRUE,FALSE,7/14/16,60,,New Service,Dark Fiber - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
Opp-000145,Acct-000002,Successful,TRUE,TRUE,7/15/16,36,,New Service,Ethernet,Bldg-109245,Denver,1331 17th St,Denver,CO,80202,321.92,"On Zayo Network
",39.750939,-104.996504,Telecommunications,2881700.185,7310037.815
Opp-000146,Acct-000004,Successful,TRUE,TRUE,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,3038623.497,1805872.285
Opp-000147,Acct-000004,Successful,TRUE,TRUE,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,3038623.497,1805872.285
Opp-000148,Acct-000004,Successful,TRUE,TRUE,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,3038623.497,1805872.285
Opp-000149,Acct-000004,Successful,TRUE,TRUE,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,3038623.497,1805872.285
Opp-000150,Acct-000004,Successful,TRUE,TRUE,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,3038623.497,1805872.285
Opp-000151,Acct-000255,Failed,TRUE,FALSE,7/15/16,36,,New Service,Wavelengths - Metro,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,"On Zayo Network
",32.807183,-96.868566,Professional Services,0,1075679.559
Opp-000151,Acct-000255,Failed,TRUE,FALSE,7/15/16,36,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Professional Services,0,1075679.559
Opp-000152,Acct-000004,Successful,TRUE,TRUE,7/15/16,252,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,3038623.497,1805872.285
Opp-000153,Acct-000768,Potential,FALSE,FALSE,7/15/16,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,3356.08,257109.6299
